         13818570 function calls (13376631 primitive calls) in 83.127 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       64    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:551(swapaxes)
       11    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:96(closegroup)
      831    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:111(__init__)
      210    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:229(get_children)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1433(_get_spec)
      334    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cm.py:459(get_array)
       50    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:189(_set_labelrotation)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_tight_layout.py:236(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1911(_set_formatter)
      959    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1125(sticky_edges)
      100    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:201(_pad)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1272(_path_importer_cache)
       99    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:137(__setstate__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\collections\__init__.py:345(namedtuple)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:888(update_ROI_visibility_list)
      554    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2206(<listcomp>)
       39    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\weakref.py:47(__new__)
       19    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1090(set_label)
       17    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5718(copy)
       18    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:4031(__init__)
      668    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:723(get_figure)
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:389(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:237(<listcomp>)
      579    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
      789    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:597(_map_virtual_font)
       65    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\PpmImagePlugin.py:16(<module>)
       68    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2566(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2172(__eq__)
      162    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1261(set_markersize)
      334    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:1307(clip)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cm.py:561(set_norm)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\GUI.py:105(update_ROI_visibility_list)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\GUI.py:144(bind_shortcuts)
     1108    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1019(get_kerning)
      554    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       26    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:835(limit_range_for_scale)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:4362(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1259(_path_hooks)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1720(__eq__)
       33    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:500(set_capstyle)
      334    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:820(get_resample)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cm.py:532(norm)
      162    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1105(set_gapcolor)
      344    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:2686(get_layout_engine)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2814(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\re.py:315(_compile_repl)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:6818(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\ImageOps.py:19(<module>)
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\textpath.py:26(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1992(csnames)
        2    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\graph_viewer.py:193(<listcomp>)
      342    0.000    0.000    0.000    0.000 {method 'interpaddr' of '_tkinter.tkapp' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2407(contains_branch_seperately)
       33    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1809(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:969(parse_template)
       17    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\linalg\_linalg.py:148(_commonType)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:397(get_subplot_params)
      382    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:881(get_clip_on)
      287    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\results.py:266(__len__)
       11    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\Image.py:587(_new)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:1317(_changed)
      304    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:827(get_x)
     10/9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5178(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2275(_loadtk)
      162    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1046(set_antialiased)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:991(intervaly)
        5    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:567(__init__)
       50    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:205(_apply_tickdir)
      347    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\multiarray.py:83(empty_like)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1711(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:3190(set_axisbelow)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\graph_viewer.py:58(disable_functionalities_pre_load)
      342    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\multiarray.py:1089(copyto)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_path_split)
      334    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\numeric.py:212(_ones_like_dispatcher)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5041(__init__)
       28    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\ntpath.py:61(isabs)
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\typing.py:121(_type_check)
   134/33    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1801(names)
       13    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:726(focus_set)
       22    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\enum.py:852(__and__)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\abc.py:84(__new__)
      277    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:151(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\typing.py:237(inner)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:500(_classify_pyc)
        5    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:3297(add_command)
        5    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2818(delete)
      277    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:149(<listcomp>)
      341    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1880(draw)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:374(extents)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:551(_from_subplot_args)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\ntpath.py:180(split)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\markers.py:523(_set_point)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1871(set_major_formatter)
       89    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:2356(_is_torch_array)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:636(spec_from_file_location)
       66    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\linecache.py:147(lazycache)
      162    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:550(set_markevery)
      3/2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5704(_generateDefaultName)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:216(__init__)
       35    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:64(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\typing.py:1739(<dictcomp>)
       30    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1976(clear)
      242    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\cycler\__init__.py:259(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2313(add_image)
      340    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:2508(_all_dispatcher)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:1237(column)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\typing.py:314(__getitem__)
      403    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\helpers.py:214(<lambda>)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:4687(_quantile_is_valid)
        5    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:807(unit_circle)
