         5335225 function calls (5159150 primitive calls) in 139.679 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   159/76    0.000    0.000    0.054    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5305(parseImpl)
      836    0.001    0.000    0.053    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:214(format_ticks)
     7107    0.002    0.000    0.053    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_methods.py:46(_amin)
     2533    0.011    0.000    0.052    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1173(_update_props)
        3    0.000    0.000    0.051    0.017 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:564(__init__)
      567    0.001    0.000    0.051    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\backend_agg.py:94(draw_path)
9079/8228    0.007    0.000    0.051    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\contextlib.py:121(__exit__)
     2407    0.001    0.000    0.049    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1209(_internal_update)
      567    0.045    0.000    0.049    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    11526    0.022    0.000    0.048    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2358(__init__)
     1338    0.043    0.000    0.048    0.000 {built-in method matplotlib._path.point_in_path}
     1702    0.002    0.000    0.047    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1226(_cm_set)
       47    0.002    0.000    0.046    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:59(__init__)
21946/18588    0.022    0.000    0.046    0.000 {method 'view' of 'numpy.generic' objects}
      644    0.003    0.000    0.046    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\widgets.py:523(_update)
     5519    0.027    0.000    0.046    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:41(_wrapit)
    11105    0.009    0.000    0.045    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:2925(min)
    17196    0.030    0.000    0.044    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:645(__hash__)
      422    0.004    0.000    0.044    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:2559(get_tick_space)
       25    0.001    0.000    0.044    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:394(__init__)
    16184    0.018    0.000    0.044    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\copy.py:66(copy)
    14126    0.043    0.000    0.043    0.000 {built-in method matplotlib._path.affine_transform}
        4    0.008    0.002    0.043    0.011 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:3942(percentile)
      868    0.002    0.000    0.043    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\backend_agg.py:249(_prepare_font)
    18610    0.038    0.000    0.043    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:182(set_children)
      123    0.004    0.000    0.042    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:3005(_update_title_position)
      800    0.012    0.000    0.041    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:671(recache)
3312/3273    0.002    0.000    0.041    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:850(viewLim)
    24087    0.017    0.000    0.041    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:158(invalidate)
3431/3392    0.004    0.000    0.040    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:836(_unstale_viewLim)
     1679    0.003    0.000    0.040    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:8342(asarray)
     5930    0.003    0.000    0.040    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:906(copy)
      424    0.001    0.000    0.039    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:721(set_locs)
       74    0.000    0.000    0.039    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2557(__init__)
        8    0.000    0.000    0.038    0.005 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1356(get_tightbbox)
        3    0.000    0.000    0.038    0.013 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1384(clear)
        3    0.000    0.000    0.038    0.013 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1257(__clear)
     4092    0.006    0.000    0.038    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2008(rotate_deg)
     1679    0.004    0.000    0.037    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:5945(max)
    11060    0.026    0.000    0.037    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2053(scale)
      422    0.003    0.000    0.037    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:2802(get_tick_space)
98520/37143    0.032    0.000    0.037    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2417(<lambda>)
     6890    0.032    0.000    0.037    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:1324(diff)
15530/15528    0.012    0.000    0.036    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2609(get_matrix)
   106700    0.035    0.000    0.035    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:113(__init__)
       56    0.002    0.000    0.035    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:959(set_extent)
      362    0.002    0.000    0.035    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:651(union)
     7345    0.015    0.000    0.034    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:11173(fromfile)
      242    0.002    0.000    0.034    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1874(apply_aspect)
2527/2526    0.002    0.000    0.033    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:2310(getter)
        4    0.000    0.000    0.033    0.008 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:4667(_quantile_unchecked)
    39084    0.014    0.000    0.033    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\__init__.py:748(__getitem__)
        4    0.001    0.000    0.033    0.008 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:3704(_ureduce)
     5704    0.003    0.000    0.033    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:656(__eq__)
     8435    0.014    0.000    0.032    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2040(translate)
    11178    0.007    0.000    0.032    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:2781(max)
        4    0.000    0.000    0.032    0.008 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:4823(_quantile_ureduce_func)
     2908    0.002    0.000    0.032    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:805(from_bounds)
        1    0.000    0.000    0.031    0.031 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\widgets.py:343(__init__)
28651/17243    0.006    0.000    0.031    0.000 {built-in method builtins.hash}
     2682    0.028    0.000    0.031    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2506(get_matrix)
    10314    0.023    0.000    0.031    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
     8746    0.030    0.000    0.030    0.000 {method 'getint' of '_tkinter.tkapp' objects}
        4    0.006    0.002    0.030    0.008 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:4897(_quantile)
       13    0.000    0.000    0.030    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:451(__init__)
      846    0.003    0.000    0.030    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1428(__sub__)
     1008    0.004    0.000    0.029    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:602(__init__)
      664    0.007    0.000    0.029    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\_backend_tk.py:286(_event_mpl_coords)
     4092    0.016    0.000    0.029    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1985(rotate)
       10    0.001    0.000    0.029    0.003 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\_backend_tk.py:299(enter_notify_event)
     1701    0.010    0.000    0.029    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2594(__init__)
     3431    0.007    0.000    0.028    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:839(<dictcomp>)
     7392    0.008    0.000    0.028    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1546(getint_event)
       65    0.001    0.000    0.028    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:156(_get_draw_artists)
      587    0.002    0.000    0.027    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:3139(parseImpl)
     8398    0.004    0.000    0.027    0.000 {method 'max' of 'numpy.ndarray' objects}
      962    0.004    0.000    0.027    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:463(transformed)
     3946    0.004    0.000    0.027    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:920(_set_gc_clip)
        2    0.000    0.000    0.026    0.013 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:586(add_subplot)
        3    0.000    0.000    0.026    0.009 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2230(wm_withdraw)
       62    0.000    0.000    0.026    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\re.py:289(_compile)
      153    0.003    0.000    0.025    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:287(__init__)
        1    0.000    0.000    0.025    0.025 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:468(add_axes)
        1    0.005    0.005    0.025    0.025 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:7797(_seek)
      868    0.003    0.000    0.025    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1308(_find_fonts_by_props)
       11    0.000    0.000    0.025    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\widgets.py:556(set_val)
       17    0.000    0.000    0.025    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\re.py:250(compile)
       22    0.000    0.000    0.025    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:759(compile)
    14653    0.003    0.000    0.025    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:14830(read)
    14011    0.006    0.000    0.024    0.000 {built-in method builtins.setattr}
     2344    0.003    0.000    0.024    0.000 {method 'any' of 'numpy.ndarray' objects}
26924/24087    0.021    0.000    0.024    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:167(_invalidate_internal)
      688    0.003    0.000    0.024    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1337(_set_inaxes)
     1679    0.002    0.000    0.024    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:6796(is_masked)
    14723    0.024    0.000    0.024    0.000 {method 'read' of '_io.BufferedReader' objects}
    19650    0.015    0.000    0.024    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\enum.py:289(__call__)
      248    0.000    0.000    0.024    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\spines.py:292(draw)
       12    0.000    0.000    0.023    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:3127(re_match)
       12    0.000    0.000    0.023    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:3106(re)
     7825    0.010    0.000    0.023    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:275(to_rgba)
  136/134    0.002    0.000    0.023    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1215(_set_lim)
     8398    0.002    0.000    0.023    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_methods.py:42(_amax)
    10071    0.008    0.000    0.022    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1196(score_weight)
     5431    0.005    0.000    0.022    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:317(ymax)
      337    0.001    0.000    0.022    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\markers.py:220(__init__)
    10071    0.019    0.000    0.022    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1178(score_stretch)
       93    0.000    0.000    0.022    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1632(configure)
49007/36857    0.014    0.000    0.022    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:316(stale)
       95    0.000    0.000    0.022    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1619(_configure)
     2360    0.002    0.000    0.022    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_methods.py:58(_any)
     3946    0.005    0.000    0.021    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:879(set_clip_path)
     5365    0.005    0.000    0.021    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:307(ymin)
       22    0.000    0.000    0.021    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:455(__init__)
     4996    0.006    0.000    0.021    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:312(xmax)
     8833    0.007    0.000    0.021    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2430(transform_non_affine)
     6468    0.009    0.000    0.021    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\copy.py:258(_reconstruct)
     2687    0.009    0.000    0.021    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2471(__init__)
